,source_spreadsheet,key,annotator,date_annotated,annotation_comments,exclude,time_taken,pub_venue,pub_authors,pub_year,pub_url,system_language,system_input,system_output,system_task,op_response_values,op_instrument_size,op_instrument_type,op_data_type,op_form,op_question_prompt_verbatim,op_question_prompt_paraphrase,op_statistics,criterion_verbatim,criterion_definition_verbatim,criterion_paraphrase,criterion_definition_paraphrase
57,2,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,~does the text contain wrong fact inconsistent with input data?,none given,Wrong,"""[if the text] contains wrong fact inconsistent with input data""",------ 16b. Correctness of outputs relative to input (content),blank
58,2,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,~does the text repeat information?,none given,Repeat,"""[if the text] repeats information""",---------- 38. Nonredundancy (content),blank
59,2,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,~does the text miss information?,none given,Miss,"""[if the text] misses information""",------ 1. Goodness of outputs relative to input (content),blank
60,3,CW2020,,,,,35mins for paper,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences, text: subsentential units of text",text: multiple sentences,question generation,"1, 2, 3",3,numerical rating scale,ordinal,direct quality estimation,not given,is the question grammatically correct and fluent to read,mean,Fluency,measures if a question is grammatically correct and is fluent to read,"59. Multiple (list all): ---------- 21. Fluency, ---------- 22. Grammaticality",degree to which output is grammatical and fluent
61,3,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences, text: subsentential units of text",text: multiple sentences,question generation,"1, 2, 3",3,numerical rating scale,ordinal,direct quality estimation,not given,is the question coherent with previous ones,mean,Coherence,measures if a question is coherent with previous ones,---------- 9. Coherence,degree to which output in context of preceding questions is coherent 
62,3,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences, text: subsentential units of text",text: multiple sentences,question generation,"1, 2, 3",3,numerical rating scale,ordinal,direct quality estimation,not given,does the question use correct pronouns,mean,Coreference,measures if a question uses correct pronouns,------ 14. Correctness of outputs in their own right (form),degree to which output uses pronouns correctly
63,3,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences, text: subsentential units of text",text: multiple sentences,question generation,"1, 2, 3",3,numerical rating scale,ordinal,direct quality estimation,not given,does the question target the given answer,mean,Answerability,measures if a question is targeting on the given answer,---------- 5. Answerability from input,degree to which ouput is answerable from input
64,3,CW2020,,,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,"multiple (list all): text: multiple sentences, text: subsentential units of text",text: multiple sentences,question generation,"1, 2, 3",3,numerical rating scale,ordinal,direct quality estimation,not given,is the question grounded in the given passage,mean,Relevance,measures if a question is grounded in the given passage,------ 1. Goodness of outputs relative to input (content),the extent to which a passage of generated text is grounded in the input text
65,3,GD2020,,,,,20mins for paper,ACL,Goyal & Durrett,2020,https://www.aclweb.org/anthology/2020.acl-main.22.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"2 = grammatical paraphrase, 1 = ungrammatical paraphrase, 0 = not a paraphrase",3,verbal descriptor scale,ordinal,direct quality estimation,not given,assess the quality of the sentence in terms of the 3-point scale,"mean, paired bootstrap",Quality,none given,"59. Multiple (list all): 16b. Correctness of outputs relative to input (content), 22. Grammaticality",the extent to which a generated text constitutes a paraphrase of an input text and has no grammatical errors
66,3,PXFCK2020,,,,,25mins for paper,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,text: sentence,question generation,1 (poor) to 5 (good),5,numerical rating scale,ordinal,direct quality estimation,not given,how good is the question in terms of grammaticality and logic,mean,Fluency,indicates whether the question follows the grammar and accords with the correct logic,"59. Multiple (list all):  15. Correctness of outputs in their own right (content), ---------- 22. Grammaticality, ",degree to which output is grammatical and logical
67,3,PXFCK2020,,,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,text: sentence,question generation,1 (poor) to 5 (good),5,numerical rating scale,ordinal,direct quality estimation,not given,how answerable and relevant is the question to the input passage,mean,Relevance,indicates whether the question is answerable and relevant to the passage,"59. Multiple (list all):  ------ 1. Goodness of outputs relative to input (content), ---------- 5. Answerability from input","degree to which output can be answered from input, and is a relevant question to ask given the input"
68,3,PXFCK2020,,,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,text: documents,text: sentence,question generation,1 (poor) to 5 (good),5,numerical rating scale,ordinal,direct quality estimation,not given,how good is the question in terms of reasoning over multiple sentences from the input document,mean,Complexity,indicates whether the question involves reasoning over multiple sentences from the document,--------------- 11. Text Property [Complexity/simplicity (content)],the extent to which answering a generated question requires making inferences based on a source document
69,3,CECLW2020,,,,,45mins for paper,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: sentence,data-to-text generation (with data summarisation),N/A,N/A,counting,count,other (please specify): counting occurrences in text,not given,"Looking at both the input table and the generated text, count how many facts in the generated text are supported by the table, and how many are contradicting with or missing from the table",mean,Factual correctness,"how well the generated text correctly conveys information in the table, by counting the number of facts in the text supported by the table, and contradicting with or missing from the table",------ 16b. Correctness of outputs relative to input (content),the extent to which a generated text is supported by the data provided in its input and not contradicted by said data
70,3,CECLW2020,,,,,,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: sentence,data-to-text generation (with data summarisation),not given,3,rank ordering,rank order,relative quality estimation,not given,"Looking just at the pair of outputs, select the better one only according to language naturalness, or “Tied” if the two texts are of equal quality","mean of all preference scores per system (better = 1, tied = 0.5, worse = 0)",Language naturalness,"whether the generated text is grammatically correct and fluent, regardless of factual correctness","59. Multiple (list all): ---------- 21. Fluency, ---------- 22. Grammaticality","the language used in a text is natural if it is both grammatically correct and fluent, regardless of its factual correctness"
71,3,BRS2020,,,,,30mins for paper,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,"multiple (list all): text: sentence, text: subsentential units of text",text: sentence,question answering,"a, b, c, d, e",5,verbal descriptor scale,ordinal,direct quality estimation,not given,"select one of 5 options based on whether or not output is the correct answer, whether or not it's grammatical, and whether or not it's a complete sentence","proportion of times each of the 5 categories was selected per system, weighted Cohen's kappa",none given,"""based on the three properties (correctness, grammaticality, and complete-sentence)"" correctness = ""answers the question correctly"" complete-sentence = ""the response is a complete sentence and not a sentence fragment""","59. Multiple (list all): ------ 16b. Correctness of outputs relative to input (content), ---------- 22. Grammaticality, ------ 58. Text Property [PROPERTY] (specify): is a complete sentence","whether output is a correct answer to the question in the input, is grammatical and a complete sentence"
72,3,CXPKLC2020,,,,,30mins for paper,ACL,"Cao, Xue, Pan, Kan, Liu, & Chua",2020,https://www.aclweb.org/anthology/2020.acl-main.100.pdf,English,text: multiple sentences,text: multiple sentences,paraphrasing / lossless simplification,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,"select from 1 to 5, where higher values indicate that more semantic content is preserved",mean,content similarity,"""how much content is preserved during style transfer""",------ 16b. Correctness of outputs relative to input (content),degree to which output preserves content of input
73,3,YBZLS2020,,,,,30mins for paper,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,"multiple (list all): text: subsentential units of text, text: sentence",text: sentence,question generation,not given,2,other (please specify): yes/no question,categorical,other (please specify): category selection,not given,can the output question be answered from the input (yes/no),proportion of yesses,Relevance,indicate[s] whether a question can be answered by the review,---------- 5. Answerability from input,whether or not output can be answered from input
74,3,YBZLS2020,,,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,"multiple (list all): text: subsentential units of text, text: sentence",text: sentence,question generation,not given,2,other (please specify): yes/no question,categorical,other (please specify): category selection,not given,do input and output address the same or related aspects of the product (yes/no),proportion of yesses,Aspect,[indicates] whether they share the same or related product aspect,------ 1. Goodness of outputs relative to input (content),whether or not input and output are about the same topic
75,3,YBZLS2020,,,,,,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,"multiple (list all): text: subsentential units of text, text: sentence",text: sentence,question generation,"1, 2, 3",3,numerical rating scale,ordinal,direct quality estimation,not given,how fluent is the output on a scale of 3 ,mean,Fluency,none given,---------- 21. Fluency,degree to which the output is fluent
76,3,MSPPNYSBP2020,,,,,30mis for paper,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,mean,Content preservation,none given,------ 16b. Correctness of outputs relative to input (content),degree to which output preserves content of input
77,3,MSPPNYSBP2020,,,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,mean,Grammaticality,none given,---------- 22. Grammaticality,degree to which output is grammatical
78,3,MSPPNYSBP2020,,,,,,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,mean,Target attribute match,none given,"59. Multiple (list all): 58. Text Property [PROPERTY] (specify): politeness, 58. Text Property [PROPERTY] (specify): sentiment",extent to which the generated text reflects the target attribute
79,3,VdC2020,,,,,30mins for paper,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,end-to-end text generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,is the poem grammatical and syntactically well-formed,"mean, two-tailed permutation test",Fluency,is the poem grammatical and syntactically well-formed,---------- 22. Grammaticality,extent to which output is grammatically correct
80,3,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,end-to-end text generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,is the poem thematically  structured,"mean, two-tailed permutation test",Coherence,is the poem thematically structured,---------- 9. Coherence,degree to which poem is well-structured
81,3,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,end-to-end text generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,does the poem convey a meaningful message to the reader,"mean, two-tailed permutation test",Meaningfulness,does the poem convey a meaningful message to the reader,------ 41. Goodness of outputs in their own right (content),degree to which output is meaningful
82,3,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,end-to-end text generation,"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,does the text display the features of a poem,"mean, two-tailed permutation test",Poeticness,does the text display the features of a poem,------ 58. Text Property [PROPERTY] (specify): poetic,degree to which output is poetic
83,3,VdC2020,,,,,,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify): English, French",text: sentence,text: sentence,end-to-end text generation,not given,2,other (please specify): yes/no question,categorical,other (please specify): category selection,not given,was the poem written by a human or a computer,"proportion of yesses, two-tailed permutation test",None given,was the poem written by a human or a computer,---------- 23. Humanlikeness,whether output was generated by human or computer
84,3,SCSNK2020,,,,,30mins for paper,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),"1, 2, 3, 4, 5",5,numerical rating scale,ordinal,direct quality estimation,not given,is the text fluent,mean,Fluency,judge[s] if the text is fluent by grammar,---------- 21. Fluency,degree to which text is fluent
85,3,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,other (please specify): counting occurrences in text,not given,does the text contain facts inconsistent with the input,none given,None given,contains wrong fact[s] inconsistent with input data,------ 16b. Correctness of outputs relative to input (content),degree to which output contains facts that are inconsistent with input
86,3,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,other (please specify): counting occurrences in text,not given,does the text repeat information,none given,None given,repeats [information],---------- 38. Nonredundancy (content),degree to which information is repeated in output
87,3,SCSNK2020,,,,,,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,other (please specify): counting occurrences in text,not given,does the text have missing information,none given,None given,misses information,------ 16b. Correctness of outputs relative to input (content),degree to which output is missing information
88,4,CW2020,,22.08.2020,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,"3 = best quality, 2, 1",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Fluency,"""measures if a question is grammatically correct and is fluent to read""",---------- 21. Fluency,Whether a question is gramatically correct and fluent for a reader to read.
89,4,CW2020,,22.08.2020,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,"3 = best quality, 2, 1",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Coherence,"""measures if a question is coherent with previous ones""",---------- 9. Coherence,Whether the question generated is coherent or not.
90,4,CW2020,,22.08.2020,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,"3 = best quality, 2, 1",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Coreference,"""measures if a question uses correct pronouns""",---------- 45. Referent resolvability,Whether the pronous used are resolable by the reader or not.
91,4,CW2020,,22.08.2020,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,"3 = best quality, 2, 1",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Answerability,"""measures if a question is targeting on the given answer""",---------- 5. Answerability from input,Whether the form of the question is appropiate given the answer.
92,4,CW2020,,22.08.2020,,,,ACL,Chai & Wan,2020,https://www.aclweb.org/anthology/2020.acl-main.21.pdf,English,text: multiple sentences,text: sentence,question generation,"3 = best quality, 2, 1",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Relevance,"""measures if a question is grounded in the given passage""",--- 16. Correctness of outputs relative to input,Whether the question is appropiate given the contextual content. 
93,4,GD2020,,22.08.2020,,,,ACL,Goyal & Durrett,2020,https://www.aclweb.org/anthology/2020.acl-main.22.pdf,English,text: sentence,text: sentence,paraphrasing / lossless simplification,"2 = grammatical paraphrase, 
1 = ungrammatical paraphrase, 
0 = not a paraphrase",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,none given,Quality,none given,39. Quality of outputs,The quality of the generated paraphrases
94,4,PXFCK2020,,22.08.2020,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,"multiple (list all): 

multiple sentences
raw/structured data",text: sentence,question generation,"1 = poor
2, 3, 4, 5 = good",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,none given,Fluency,"""indicates whether the question follows the grammar and accords with the correct logic""",---------- 21. Fluency,How fluent the question genreated is in terns of grammar and whether the question is logical.
95,4,PXFCK2020,,22.08.2020,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,"multiple (list all): 

multiple sentences
raw/structured data",text: sentence,question generation,"1 = poor
2, 3, 4, 5 = good",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,none given,Relevance,"""indicates whether the question is answerable and relevant to the passage""",---------- 5. Answerability from input,Whether the question is answerable from the input
96,4,PXFCK2020,,22.08.2020,,,,ACL,"Pan, Xie, Feng, Chua, & Kan",2020,https://www.aclweb.org/anthology/2020.acl-main.135.pdf,English,"multiple (list all): 

multiple sentences
raw/structured data",text: sentence,question generation,"1 = poor
2, 3, 4, 5 = good",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,none given,Complexity,"""indicates whether the question involves reasoning over multiple sentences from the document""",---------- 6b. Appropriateness,Whether the question is appropiate given the contextual content. 
97,4,CECLW2020,,22.08.2020,,,,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,counting,count,"other (please specify): ""Counting factual correct statements""",not given,not clear,"Average, Tukey HSD",Factual correctness,"""how many facts in the generated text are supported by the table, and how many are contradicting with or missing from the table""",------ 15. Correctness of outputs in their own right (content),Whether the content generated is fautal correct or not.
98,4,CECLW2020,,22.08.2020,,,00:24::00,ACL,"Chen, Eavani, Chen, Liu, & Wang",2020,https://www.aclweb.org/anthology/2020.acl-main.18.pdf,English,raw/structured data,text: multiple sentences,data-to-text generation (no data summarisation),N/A,N/A,rank ordering,rank order,relative quality estimation,not given,not clear,"Average, Tukey HSD",Language naturalness,"""Each worker is present with a pair of texts generated from the same input table, by two different methods, then asked to select the better one only according to language naturalness, or “Tied” if the two texts are of equal quality""",--------------- 34. Naturalness (form),Whether one text is more or equally natural than another text.
99,4,BRS2020,,22.08.2020,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,not clear,5,unclear,unclear,direct quality estimation,not given,not clear,Cohen's Kappa IAA,Correctness,none given,--- 15b. Correctness of outputs in their own right,Whether the questions generated are correct.
100,4,BRS2020,,22.08.2020,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,not clear,5,unclear,unclear,direct quality estimation,not given,not clear,Cohen's Kappa IAA,Grammatically,none given,--------------- 34. Naturalness (form),Whether the questions generated are grammatically correct.
101,4,BRS2020,,22.08.2020,,,,ACL,"Baheti, Ritter, & Small",2020,https://www.aclweb.org/anthology/2020.acl-main.19.pdf,English,text: sentence,text: sentence,question answering,not clear,5,unclear,unclear,direct quality estimation,not given,not clear,Cohen's Kappa IAA,Complete-Sentece,none given,--------------- 7. Appropriateness (form),Whether the questions generated are complete sentences or not.
102,4,CXPKLC2020,,22.08.2020,,,0:10:00,ACL,"Cao, Xue, Pan, Kan, Liu, & Chua",2020,https://www.aclweb.org/anthology/2020.acl-main.100.pdf,English,text: multiple sentences,text: multiple sentences,other (please specify): style transfer,"1,2,3,4,5",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,none given,none given,--- 39d. Goodness of outputs relative to input,Whether the text generated perserves the semantic meaning from the given input.
103,4,YBZLS2020,,22.08.2020,,,0:16:00,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: multiple sentences,question generation,"1 = not fluent
2 = 
3 = very fluent",3,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Fluency,none given,---------- 21. Fluency,Whether a question is gramatically correct and fluent for a reader to read.
104,4,YBZLS2020,,22.08.2020,,,0:16:00,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: multiple sentences,question generation,Yes/No,N/A,unclear,unclear,,not given,not clear,Average,Relevance,"""whether a question can be answered by the review""",---------- 5. Answerability from input,Whether the question is answerable from the input
105,4,YBZLS2020,,22.08.2020,,,0:16:00,ACL,"Yu, Bing, Zhang, Lam, & Si",2020,https://www.aclweb.org/anthology/2020.acl-main.26.pdf,English,text: multiple sentences,text: multiple sentences,question generation,Yes/No,N/A,unclear,unclear,,not given,not clear,Average,Aspect,"""whether they share the same or related product aspect""",---------- 6b. Appropriateness,Whether the generated question is appropiate in relation to given product.
106,4,MSPPNYSBP2020,,22.08.2020,,,20 mins,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,1-poor performance; 5-perfect output,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,content preservation,none given,- 39a. Correctness of outputs,none given
107,4,MSPPNYSBP2020,,22.08.2020,,,20 mins,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,1-poor performance; 5-perfect output,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,grammaticality of the generated content,none given,---------- 22. Grammaticality,none given
108,4,MSPPNYSBP2020,,22.08.2020,,,20 mins,ACL,"Madan, Setlur, Parekh, Poczos, Neubig, Yang, Salakhutdinov, Black, & Prabhumoye",2020,https://www.aclweb.org/anthology/2020.acl-main.169.pdf,English,text: sentence,text: sentence,other (please specify): Style transfer,1-poor performance; 5-perfect output,5,numerical rating scale,ordinal,direct quality estimation,none given,blank,None given,target attribute match of the generations,none given,------ 42a. Goodness of outputs in their own right (both form and content),none given
109,4,VdC2020,,22.08.2020,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English
French",text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,is the poem grammatical and syntactically well-formed?,blank,Statistical Significance,Fluency,is the poem grammatical and syntactically well-formed,---------- 21. Fluency,is the poem grammatical and syntactically well-formed
110,4,VdC2020,,22.08.2020,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English
French",text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,is the poem thematically structured?,blank,Statistical Significance,Coherence,is the poem thematically structured,---------- 9. Coherence,is the poem thematically structured
111,4,VdC2020,,22.08.2020,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English
French",text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,does the poem convey a meaningful message to the reader?,blank,Statistical Significance,Meaningfulness,convey a meaningful message to the reader,- 39a. Correctness of outputs,convey a meaningful message to the reader
112,4,VdC2020,,22.08.2020,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English
French",text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,5,numerical rating scale,ordinal,direct quality estimation,does the text display the features of a poem?,blank,Statistical Significance,poeticness,text display the features of a poem,---------- 44. Readability,text display the features of a poem
113,4,VdC2020,,22.08.2020,,,30 mins,ACL,Van de Cruys,2020,https://www.aclweb.org/anthology/2020.acl-main.223.pdf,"multiple (please specify)
English
French",text: sentence,text: multiple sentences,other (please specify):  Poetry Generation,None given,2,unclear,unclear,unclear,if the poem is written by a human or a computer,blank,Statistical Significance,written by human,written by human or bot,---------- 23. Humanlikeness,written by human or bot
114,4,SCSNK2020,,22.08.2020,,,0:28:00,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: multiple sentences,data-to-text generation (with data summarisation),"1,2,3,4,5",5,numerical rating scale,ordinal,direct quality estimation,not given,not clear,Average,Fluency,"""if the text is fluent by grammar""",---------- 21. Fluency,Whether the generated output is fluent or not.
115,4,SCSNK2020,,22.08.2020,,,0:28:00,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: multiple sentences,data-to-text generation (with data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,not clear,Definte Numbers,Wrong Fact,none given,--- 16. Correctness of outputs relative to input,Whether the generated output contains any wrong facts or not.
116,4,SCSNK2020,,22.08.2020,,,0:28:00,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: multiple sentences,data-to-text generation (with data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,not clear,Definte Numbers,Repeats ,none given,---------- 36. Nonredundancy (both form and content),Whether the generated output repeats itself or not.
117,4,SCSNK2020,,22.08.2020,,,0:28:00,ACL,"Shen, Chang, Su, Niu, & Klakow",2020,https://www.aclweb.org/anthology/2020.acl-main.641.pdf,English,deep linguistic representation (DLR),text: multiple sentences,data-to-text generation (with data summarisation),N/A,N/A,counting,count,evaluation through post-editing/annotation,not given,not clear,Definte Numbers,Misses Information,none given,---------- 28/29. Information content of outputs,Whether the generated output misses any information or not.
